04:40:52 --->   row_id 27 - Actual: Urology | Predicted: Gastroenterology | Specialty: Gastroenterology
Cardiovascular disease is a group of diseases that affect the heart and blood vessels. The term "cardio-vascular" refers to these two parts of the body as one combined system. In medicine, cardio-vascular disease includes coronary artery disease, cerebrovascular disease, peripheral vascular disease, rheumatic heart disease, and congenital heart defects. The term "cardio-vascular" was first used by William Harvey in 1649 (from Greek: kardia = heart + vasos = to pour). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: kardia = heart + iatrikos = healer).
Sleep apnea is a sleep disorder characterized by pauses in breathing or shallow breathing during sleep. The term "sleep-apnea" was coined in the late 1950s (from Greek: somnos = sleep + apoeis = absence; from Latin: apoeis = absence). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: somnos = sleep + iatrikos = healer).
Orthopedic surgery is a branch of medicine that deals with diseases of the musculoskeletal system. The word "orthopedics" was first used by Robert Jones in 1902, and its roots are in the Greek words orthos (straight) and iatrikos (curative). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: orthos = straight + iatrikos = healer).
Ophthalmology is a branch of science that deals with diseases of the eye. The term "ophthalmology" was first used by Hippocrates in 400 BC, and its roots are in the Greek words psyche (soul) and iatrikos (curative). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: psyche = soul + iatrikos = healer).
Answers:
Allergies and immunology (IgE-mediated, atopic allergies)
Cardiovascular disease is a group of diseases that affect the heart and blood vessels. The term "cardio-vascular" refers to these two parts of the body as one combined system. In medicine, cardio-vascular disease includes coronary artery disease, cerebrovascular disease, peripheral vascular disease, rheumatic heart disease, and congenital heart defects. The term "cardio-vascular" was first used by William Harvey in 1649 (from Greek: kardia = heart + vasos = to pour). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: kardia = heart + iatrikos = healer).
Sleep apnea is a sleep disorder characterized by pauses in breathing or shallow breathing during sleep. The term "sleep-apnea" was coined in the late 1950s (from Greek: somnos = sleep + apoeis = absence; from Latin: apoeis = absence). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: somnos = sleep + iatrikos = healer).
Orthopedic surgery is a branch of medicine that deals with diseases of the musculoskeletal system. The word "orthopedics" was first used by Robert Jones in 1902, and its roots are in the Greek words orthos (straight) and iatrikos (curative). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: orthos = straight + iatrikos = healer).
Ophthalmology is a branch of science that deals with diseases of the eye. The term "ophthalmology" was first used by Hippocrates in 400 BC, and its roots are in the Greek words psyche (soul) and iatrikos (curative). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: psyche = soul + iatrikos = healer).
Answers:
Allergies and immunology (IgE-mediated, atopic allergies)
Cardiovascular disease is a group of diseases that affect the heart and blood vessels. The term "cardio-vascular" refers to these two parts of the body as one combined system. In medicine, cardio-vascular disease includes coronary artery disease, cerebrovascular disease, peripheral vascular disease, rheumatic heart disease, and congenital heart defects. The term "cardio-vascular" was first used by William Harvey in 1649 (from Greek: kardia = heart + vasos = to pour). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: kardia = heart + iatrikos = healer).
Sleep apnea is a sleep disorder characterized by pauses in breathing or shallow breathing during sleep. The term "sleep-apnea" was coined in the late 1950s (from Greek: somnos = sleep + apoeis = absence; from Latin: apoeis = absence). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: somnos = sleep + iatrikos = healer).
Orthopedic surgery is a branch of medicine that deals with diseases of the musculoskeletal system. The word "orthopedics" was first used by Robert Jones in 1902, and its roots are in the Greek words orthos (straight) and iatrikos (curative). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: orthos = straight + iatrikos = healer).
Ophthalmology is a branch of science that deals with diseases of the eye. The term "ophthalmology" was first used by Hippocrates in 400 BC, and its roots are in the Greek words psyche (soul) and iatrikos (curative). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: psyche = soul + iatrikos = healer).
Answers:
Allergies and immunology (IgE-mediated, atopic allergies)
Cardiovascular disease is a group of diseases that affect the heart and blood vessels. The term "cardio-vascular" refers to these two parts of the body as one combined system. In medicine, cardio-vascular disease includes coronary artery disease, cerebrovascular disease, peripheral vascular disease, rheumatic heart disease, and congenital heart defects. The term "cardio-vascular" was first used by William Harvey in 1649 (from Greek: kardia = heart + vasos = to pour). It is now used to describe both surgical procedures and treatments performed by a surgeon who specializes in this area (from Greek: kardia = heart + iatrikos = healer).
